clip_id,lab_colors,rgb_colors,mean_lightness,mean_saturation
20250214_225137,"[[124.61550513880572, 135.89944820233862, 144.4637900616592], [22.55434635167893, 129.56148600385578, 127.88867160631142], [72.87280842444757, 136.52942839829447, 138.63948261593166], [221.44158885994838, 128.71854961816635, 141.07150855214383], [175.59682111534335, 131.313863026932, 139.92939356968938]]","[[137, 111, 89], [25, 24, 26], [84, 62, 51], [227, 216, 192], [181, 165, 148]]",123.4162139780448,191.5664522603251
20250215_130724,"[[101.13850952604135, 129.63490323323555, 130.3754761700647], [202.22508917798967, 129.1087613047968, 125.57091426466067], [18.720550061391464, 129.97104934829906, 128.66869504414788], [144.13557964570228, 132.93129819572084, 130.14325313820137], [60.66737189799982, 130.0536463359382, 130.61330565863668]]","[[96, 93, 90], [195, 196, 202], [23, 21, 22], [144, 133, 132], [60, 55, 53]]",105.3774200618249,183.43984479990576
20250217_001833,"[[134.4802027958015, 132.41644102015601, 158.91989851347145], [7.376833515311887, 130.12478672475638, 130.1434748795571], [65.11503359790966, 134.04258340319922, 148.60064904820484], [157.8243662033883, 131.5775221817919, 160.97772334288487], [22.418185703361672, 137.17632281396965, 138.80569747550615]]","[[148, 122, 74], [16, 8, 5], [78, 56, 30], [172, 145, 92], [40, 20, 7]]",77.44292436315462,198.81596956964114
20250218_003823,"[[76.83344658308448, 132.45923353382963, 149.43634047957926], [107.71202165563359, 132.22201560162213, 149.22895651134445], [134.11827046572316, 132.43808604413675, 147.76342565850143], [160.82639179272445, 131.88013627024802, 143.80404447191862], [34.843315266494315, 132.04645889792235, 141.16943992773253]]","[[86, 67, 37], [117, 96, 65], [144, 122, 93], [167, 149, 125], [45, 32, 16]]",102.86668915273201,197.18394752658259
20250218_232842,"[[129.49028049457945, 133.34312475229683, 138.4249055536302], [53.246278895985526, 129.94464188259147, 135.99081222053803], [13.072472660772021, 131.09537445771306, 129.63648962846077], [90.87831620398623, 132.02511943685982, 137.55710820217024], [170.65900640116064, 133.1812733855185, 138.42148762257742]]","[[136, 117, 104], [55, 49, 40], [23, 15, 15], [95, 80, 69], [179, 159, 144]]",91.46927093129678,189.4831141760421
20250220_011425,"[[146.45645541834602, 134.518557356067, 147.75717123066593], [48.1049046356636, 136.62448575507557, 140.89697053343335], [82.36401801969225, 148.2338259854717, 149.73305714549116], [176.90841910363645, 129.34679782010133, 144.1669376145244], [15.62882062307628, 129.6195921151523, 129.62252310497354]]","[[160, 133, 105], [62, 41, 29], [113, 62, 43], [182, 167, 140], [21, 19, 18]]",93.89252356008292,196.75501640219008
20250221_004401,"[[86.1110624943652, 147.28324918586222, 150.2825855674574], [167.2931577462407, 128.66223051735113, 146.85361124103082], [36.378116380615126, 130.72914114798888, 133.84106559533106], [192.52453420905186, 128.9086592903247, 143.36822988875934], [141.64833471497792, 130.29016130490558, 149.8722016016555]]","[[116, 67, 45], [172, 158, 127], [41, 35, 29], [197, 184, 158], [149, 130, 96]]",124.79104110905016,196.82906200856362
20250221_203745,"[[14.835516162522062, 154.2314516180602, 99.95168192212601], [148.70861640413244, 126.7091512545882, 122.79791811293772], [3.653852797523456, 134.46321344733516, 120.57538222642629], [89.28012601594543, 131.98575138182707, 114.63619858763964], [213.9041376141765, 127.61260064331215, 137.42753880885925]]","[[29, 2, 57], [130, 141, 150], [10, 0, 21], [75, 82, 104], [214, 208, 191]]",94.07644979885997,180.64054823872002
20250222_182807,"[[79.46001338369759, 130.11119806728743, 135.12676322583366], [130.12381256507985, 129.823804223914, 135.96221439422283], [191.98970670305766, 128.80091664839838, 130.10479362384746], [89.2782935462053, 150.3527341985224, 160.47005660440664], [39.80862572876424, 131.2344947678282, 135.06918266498977]]","[[80, 72, 62], [128, 120, 110], [186, 184, 181], [125, 67, 31], [46, 36, 29]]",106.13209038536093,193.3753139030981
20250223_211221,"[[131.83765980523665, 132.4237847457143, 144.6373216082461], [10.818753862418959, 132.60499071338418, 129.14096186174797], [49.35483997572566, 136.62593468949038, 139.95850696391125], [95.86534114046741, 135.99361338356462, 143.83676120952018], [218.81260843308718, 111.4801633326023, 113.10713429889377]]","[[139, 119, 95], [22, 11, 12], [63, 42, 31], [107, 83, 64], [157, 224, 241]]",101.33784064338718,186.7097109379945
20250223_222316,"[[40.39285519556768, 138.61589316111665, 145.0404020088389], [110.67669806522738, 142.2740990993008, 145.98973006181328], [72.73026220554834, 138.56091999708352, 143.9027301730645], [141.80660241527116, 133.2586891654687, 146.49644614544263], [14.353135840147488, 130.7833669708662, 131.09252130646917]]","[[58, 33, 15], [133, 93, 74], [88, 60, 44], [152, 128, 102], [23, 17, 13]]",75.99191074435241,197.49141694111395
20250224_140835,"[[220.68876049311845, 127.39178385842463, 125.22865350446753], [26.89124385710609, 129.7527081066915, 126.77208784570504], [120.6920048286943, 128.83575258939254, 127.75247149260112], [73.39365151856245, 130.0058903503783, 127.76671272911494], [157.86990733783918, 128.5062978986729, 126.84245783669603]]","[[211, 217, 221], [28, 28, 30], [111, 112, 113], [70, 67, 69], [147, 149, 152]]",119.90711360706409,180.8636064068969
20250225_122240,"[[166.52907457150923, 129.6346077355681, 89.43462177382777], [24.218657160421614, 130.45867194890317, 127.70563243345498], [193.5135923718915, 127.9620162143049, 132.7601324408423], [136.91914956264068, 130.0769875025202, 131.79367250710277], [83.69708158335845, 130.32226342435564, 127.89584035641752]]","[[107, 161, 227], [28, 25, 28], [188, 187, 179], [133, 126, 122], [79, 76, 78]]",120.9755110499643,178.44238153617468
20250226_193051,"[[20.71642184035509, 129.8034852714856, 129.1747357374489], [93.62299690679798, 130.90495909198168, 141.8879586633386], [176.12604891360712, 130.51600537318913, 139.05644794907954], [130.46085969789127, 131.10869922093988, 140.40318707425783], [55.33133126574241, 130.55855388298468, 134.62934622129646]]","[[25, 23, 22], [97, 84, 65], [180, 167, 149], [134, 119, 101], [58, 50, 43]]",95.25153172487876,189.30530971609295
20250227_173242,"[[107.56928391125635, 132.78384053965848, 128.7620748102554], [18.003125593731596, 129.6531718243473, 125.76349870941681], [216.45185544991045, 129.5564315943748, 143.37559514118834], [58.38081281104257, 129.89039210061384, 127.89118271598082], [177.62283849617697, 130.46496070503974, 126.28744384932932]]","[[106, 97, 99], [21, 21, 25], [225, 210, 183], [55, 54, 56], [172, 168, 173]]",115.6055832524236,184.53796807602208
20250301_003132,"[[11.9004814831437, 130.0799513357761, 129.30658421773143], [123.41208743740756, 134.2351788086909, 140.6745728141782], [84.45352762251882, 132.50391997077685, 138.95280170193803], [171.52543198671052, 133.96426641532318, 137.8031171435807], [46.56756735866347, 132.72577707726313, 138.3290358651052]]","[[19, 14, 13], [132, 110, 95], [90, 75, 62], [179, 160, 147], [55, 42, 30]]",87.57181917768882,190.75101703170122
20250301_215313,"[[107.53675463173482, 133.42926818641763, 136.11713328203885], [9.691736961833236, 129.248981203124, 126.96825624347294], [65.167367585651, 135.3074248013229, 142.52661068573346], [34.79182096577153, 131.8541159767572, 132.87987039756302], [158.7894845559874, 135.0748576699737, 130.80856470215554]]","[[112, 96, 86], [13, 12, 16], [77, 56, 40], [40, 33, 29], [164, 145, 146]]",75.1954329401956,188.70822039412312
20250302_172824,"[[23.75452570158029, 130.52615331454732, 129.37947899524693], [193.26619710067956, 127.19234296752106, 119.80351584407158], [131.2443362877018, 132.16662097150788, 132.5475790705594], [177.4687468090982, 153.09610969658524, 189.4581868965699], [75.10411263240313, 131.24347217205977, 131.32839004374858]]","[[29, 25, 24], [176, 188, 203], [132, 120, 116], [236, 150, 54], [76, 68, 65]]",120.16758370629262,194.9888906171713
20250303_192540,"[[189.48592619624918, 131.22374286480078, 142.1283136444088], [56.52899858977317, 131.90999415766095, 134.3777639376377], [159.85883596346676, 132.14590557369687, 145.26720719764546], [91.15706616529417, 140.36115749161377, 136.39573788333243], [20.713576231222362, 129.16900974109072, 129.02939217339335]]","[[198, 180, 157], [60, 51, 44], [169, 147, 121], [107, 77, 72], [25, 23, 22]]",103.54888062920114,191.28308394373963
20250304_152251,"[[117.29228065277125, 130.50923039855283, 135.42524607209845], [46.984445516655974, 135.08285916937606, 136.28414787458206], [198.91923611764219, 127.48627239699334, 133.0079334454502], [152.44000168905774, 129.21514248038622, 137.1468830991748], [82.53873907540721, 134.6371155114734, 137.46324713875322]]","[[117, 107, 97], [58, 40, 33], [194, 192, 183], [152, 142, 128], [90, 72, 62]]",119.63494061030687,189.0092793284669
20250305_193043,"[[49.82767052104367, 127.24727836673931, 134.15364589875747], [135.50598723250582, 133.33238333054763, 125.1981006835579], [100.20225821874722, 129.75555873240117, 127.9143914661776], [75.19883304814817, 128.5099277188385, 131.4808575481534], [216.45484600407886, 131.50193210441856, 133.91953858484]]","[[49, 47, 38], [133, 124, 132], [93, 92, 94], [71, 69, 65], [221, 209, 202]]",115.43791900490476,184.3098334515766
20250306_122721,"[[184.93213215925664, 136.57213386233497, 156.3084991355867], [87.16572407420088, 136.10924324639808, 136.21807896646072], [230.44850323118277, 128.62895012094435, 148.37297018022446], [134.8292872143371, 138.596078957866, 145.23464922150055], [54.60968276588768, 133.4572509070067, 132.30483875520468]]","[[209, 170, 126], [97, 75, 68], [242, 226, 189], [152, 119, 97], [60, 48, 45]]",138.397065888973,197.03528114950757
20250307_162400,"[[103.36474508030462, 131.93896017063582, 138.13658038112484], [16.614055199057006, 129.65892210929732, 128.7205723953983], [183.41234382509137, 120.90203527040639, 153.1157476395444], [54.36990447213513, 128.35706754794936, 131.5891587355279], [150.5098270090857, 125.10471054037265, 153.18425253112866]]","[[106, 93, 79], [22, 20, 20], [179, 179, 130], [53, 51, 46], [152, 142, 98]]",101.65417511713477,190.08458282126884
20250308_222935,"[[15.891871928123187, 121.21802736118765, 133.03097992290176], [97.69262507398807, 86.9825037004491, 162.9671588217367], [180.38660808708477, 62.682478257514745, 176.3153889667271], [245.0650581224944, 115.43402415387058, 127.50056811462912], [50.20897645570864, 101.90777644536611, 149.64018797790845]]","[[9, 22, 9], [6, 104, 29], [15, 199, 78], [214, 251, 245], [3, 56, 14]]",117.84902793347983,180.97330891701657
20250309_010943,"[[78.61312159088456, 136.776471917783, 125.4758192893986], [32.84210539473983, 135.60441760399107, 127.86869730894601], [207.11625751200773, 131.76444744909253, 163.15781283070842], [148.379479500986, 138.75759714795245, 148.8070466005096], [93.43013322325166, 157.64468014504791, 158.44716679449252]]","[[83, 68, 77], [42, 29, 34], [230, 198, 136], [168, 132, 105], [137, 65, 39]]",112.07621944437396,201.7380976179275
20250310_190728,"[[227.98760999201184, 127.43265572524159, 122.67812670827522], [72.17080297996506, 133.37843171162552, 130.6096042802155], [166.8833146574769, 129.9234835639177, 111.71699066803508], [116.23129950044309, 130.99421191498246, 127.47394892345937], [22.887371136318762, 130.25015532208062, 127.63027131019109]]","[[216, 225, 235], [75, 64, 64], [143, 159, 188], [110, 107, 109], [27, 24, 26]]",121.23207965324312,180.0109710354753
20250311_150305,"[[100.0530884569666, 129.65637597946395, 133.53076690020464], [228.99789627714472, 124.35461838959411, 119.35358187295635], [57.637730645934774, 129.37942948148287, 133.17561077647747], [168.5443391752756, 128.27558943648557, 119.68675393916777], [11.355521192916001, 129.66481020567832, 124.27265828550445]]","[[98, 92, 84], [207, 228, 242], [58, 53, 46], [152, 161, 176], [13, 15, 22]]",113.31771514964753,179.84036366584152
20250313_191944,"[[47.313809374729324, 128.46245377781216, 128.16979797466635], [121.13927670713397, 136.24382093393677, 95.08191708602416], [16.16195211755945, 128.77938708771288, 127.14731152500134], [183.13370062312617, 130.22793748115234, 126.55774763794076], [81.98023935993794, 132.60534654701848, 127.20255388655387]]","[[45, 45, 45], [90, 111, 168], [19, 20, 21], [178, 175, 179], [80, 73, 76]]",89.94579563649738,178.7848306580509
20250314_232226,"[[50.34769642664566, 137.88935160639653, 137.09325760788914], [5.3456355322274245, 128.40553987450153, 127.24085967460775], [80.60307012329449, 139.70002188527613, 137.29157845157332], [24.985000811277303, 133.04980020332806, 130.70887529918866], [124.74349491672072, 135.0502946810083, 134.10528952409254]]","[[64, 42, 35], [6, 7, 10], [95, 67, 60], [34, 24, 24], [131, 111, 106]]",57.204979562033124,189.58398183776245
20250314_233755,"[[11.549253123780176, 131.25894547321326, 129.7018909667521], [101.90576446732145, 137.4293419156576, 154.23162018318146], [57.92167673366029, 140.33533104342212, 144.87844905279684], [143.80292771829755, 134.51432798082917, 146.57292263413797], [188.15782945825015, 130.91486893353496, 134.70874833798212]]","[[21, 13, 13], [120, 87, 51], [77, 46, 30], [156, 130, 103], [190, 180, 170]]",100.66749030026192,195.91899252620914
20250315_162328,"[[172.68639710592495, 126.3529130349761, 136.27035303398557], [81.1598197103475, 132.29100295173072, 131.0542704205342], [227.07696018408745, 123.11132471007924, 126.39903234888784], [31.30686407894008, 131.43457591493666, 125.16542614572171], [125.83757280383034, 130.9721144402631, 133.5985209556539]]","[[167, 165, 150], [83, 72, 70], [211, 227, 227], [34, 31, 36], [124, 115, 108]]",127.61352277662607,183.41655440771177
20250315_225420,"[[119.80902550812317, 128.5747476606002, 129.4344444557407], [78.04759904327683, 128.96453753059023, 129.1426194269876], [165.2054256141713, 130.5341155569331, 128.97099490189575], [34.77304106781729, 128.248705948692, 128.91362465933327], [233.4972119389711, 127.81295063654862, 127.80459568496694]]","[[111, 111, 109], [73, 72, 70], [161, 156, 157], [34, 34, 34], [227, 231, 232]]",126.26646063447194,182.20846297141387
20250317_004043,"[[46.94092410962167, 135.72708095322128, 142.1263259523813], [4.516087041000425, 128.47148907065093, 127.15628828553577], [129.79782392558897, 133.2419038250789, 143.5608159678606], [184.79884663331427, 133.71426110865144, 142.51958585978252], [91.82956589393493, 131.17213449489716, 142.1285891331183]]","[[59, 40, 24], [5, 6, 8], [138, 117, 95], [196, 173, 152], [97, 82, 62]]",91.57664952069206,192.39635128540021
20250317_212315,"[[103.12290440003717, 133.8780270053145, 131.33016510285032], [30.16593573226099, 137.1596682108902, 124.61028166382766], [226.76210932598343, 126.1375397365691, 134.32793819270665], [68.59916556546115, 136.6407159171344, 127.17541223778787], [145.6771048246118, 131.96454790097124, 140.27531465813317]]","[[105, 92, 90], [41, 27, 36], [224, 223, 211], [75, 59, 65], [150, 134, 116]]",114.8654439696709,187.27550564529446
20250318_142733,"[[157.05613530782722, 128.6083550581084, 132.66028200168245], [80.74975959795728, 137.02543207380117, 133.6254821274684], [30.571711132285486, 132.53247938349045, 128.88394660654225], [123.0175281678865, 129.91964650920195, 132.34292772530102], [189.9259683126127, 125.59431236847607, 130.88604601930786]]","[[152, 148, 142], [90, 69, 66], [36, 29, 31], [119, 114, 108], [178, 184, 178]]",116.26422050371384,185.57634521753948
20250318_182102,"[[59.908303151522695, 129.62158866724727, 126.38734693216664], [190.2077801001219, 126.7865755898452, 130.59109014898002], [142.41447213054937, 127.06829419589813, 115.38043003844997], [27.304957873299458, 129.0975978223392, 126.74303194812211], [229.25018359855642, 126.15511897599474, 143.40044188121465]]","[[55, 55, 58], [181, 184, 180], [119, 135, 156], [29, 28, 31], [234, 226, 197]]",129.81713937080997,181.31965028792263
20250319_174201,"[[50.7025045448202, 127.95842419089638, 132.4061283327807], [106.32861423766715, 130.6960914541412, 132.99409142789875], [23.33134164445964, 127.90847859124243, 130.59243368713973], [159.40241746693664, 134.26814946078036, 140.47729118619793], [79.43645926192988, 130.47451376170338, 135.6126242494341]]","[[48, 48, 42], [104, 97, 92], [25, 26, 23], [170, 146, 130], [80, 72, 62]]",83.8402674311627,187.1810525363445
20250320_185632,"[[182.06372524312968, 128.14991202481826, 128.19058537556543], [67.99595966658336, 130.63735694121732, 129.88423789973467], [99.11407648617171, 131.04609681861442, 132.23131681974394], [140.22419033549468, 126.46577473170625, 116.57207351985194], [30.469835785754654, 129.4493914364524, 127.00471792678381]]","[[175, 175, 175], [66, 61, 61], [99, 90, 85], [116, 133, 152], [32, 31, 32]]",103.9735575034268,180.99786401565405
20250321_195326,"[[45.66302730612227, 156.22535566861313, 134.19184629104976], [202.47135194312852, 122.13755519066652, 138.10537128261205], [11.385784527347973, 134.1473285095283, 126.61122392100162], [99.02272530030673, 114.45295302750091, 140.11596175185932], [89.46423803479416, 178.59730517928386, 146.93245393068466]]","[[80, 23, 36], [193, 199, 177], [23, 11, 19], [75, 97, 72], [155, 34, 56]]",89.60142542233993,197.39267063509678
20250323_181039,"[[122.8792907347495, 128.25887963130643, 133.6769808803716], [166.81380912749245, 127.96422578446261, 129.42216810499679], [78.14412982277995, 129.47225400478195, 130.59516104850601], [31.14280967076985, 130.20040401056855, 126.24827897133903], [217.82999781435552, 126.44236622301179, 121.04034604253123]]","[[117, 113, 105], [157, 158, 156], [75, 71, 69], [33, 31, 34], [202, 214, 225]]",123.36200743402947,181.51049940719986
20250324_233256,"[[19.290248993185656, 129.1841391687336, 130.5330203774294], [128.3833884381432, 132.20192043350937, 141.9356750942582], [195.6239731706129, 131.87298242077406, 134.41610123288416], [49.189106478213624, 129.23980765996905, 138.16671160066164], [83.75547813029617, 131.28596823610815, 144.20255920992085]]","[[25, 22, 20], [135, 116, 98], [199, 186, 178], [53, 46, 32], [90, 74, 51]]",95.24843904209031,190.02489039262719
20250325_212056,"[[208.05285264675655, 130.47242955404346, 166.07800201287336], [56.976044841732204, 131.56381074043506, 146.7956846897456], [101.6193506328391, 132.7999739923186, 153.53957235119577], [8.281111034358759, 128.7497572248815, 129.9638716130529], [145.30100346072652, 132.09290389949746, 149.67135101185988]]","[[230, 199, 131], [65, 50, 25], [112, 90, 52], [13, 11, 9], [156, 133, 100]]",104.04607252328262,198.77823819994438
20250326_124540,"[[38.13303080692443, 139.73461406739227, 139.12700950698854], [110.43870901399298, 131.22437228358646, 154.4110424304948], [140.6377735106734, 130.73131623886383, 140.50897758759146], [11.638693201559093, 129.82539935129535, 127.9760578518744], [75.37862787173705, 134.27834902883063, 141.84065233698888]]","[[56, 31, 23], [120, 99, 59], [143, 130, 111], [16, 15, 16], [85, 66, 49]]",75.2453668809774,193.87232423438417
20250327_145654,"[[153.7458334676681, 133.7143784349884, 144.00818331163822], [30.957732284363914, 130.77543642723765, 128.9220377452293], [114.71484493754006, 134.63561473400893, 140.9803444471553], [69.74585021622651, 132.57108943980998, 132.735610588478], [208.5256682988604, 128.384011247395, 136.66133708246633]]","[[164, 141, 117], [34, 30, 31], [123, 102, 86], [72, 62, 58], [209, 202, 188]]",115.53798584093178,190.0402719401915
20250328_151926,"[[123.90954284388158, 127.4863002444262, 133.39514341435859], [81.63231509563921, 128.84972780763417, 128.23370150745055], [158.0246250448996, 127.61824802149805, 127.66253730973078], [205.85051700945078, 124.18170346689729, 107.57895527892842], [28.436850854325527, 128.5039436670256, 126.90420119431892]]","[[116, 115, 106], [75, 75, 75], [147, 150, 151], [168, 203, 238], [28, 30, 32]]",119.57077016963933,178.34379239949533
20250329_235911,"[[10.70582092101786, 129.57157113732345, 126.77809994726505], [96.75893884014299, 128.14858225484633, 136.79040518032605], [56.00290532902517, 129.74481967929822, 136.0159524654352], [141.98387031333704, 128.60754128306291, 138.19890001954326], [210.31910120751724, 123.34816365697851, 135.14421555065587]]","[[14, 13, 18], [94, 88, 76], [59, 52, 41], [140, 132, 115], [201, 207, 192]]",103.15412732220807,185.68902773297359
20250330_184239,"[[154.87069523111592, 126.6675339958123, 129.53002490785195], [85.59047635371526, 133.33342875264344, 120.8808641446368], [40.820100049590536, 131.21107194028505, 129.51519209843374], [121.07530332077124, 132.10255135147392, 130.83587032676039], [206.7057888906662, 125.39923751179843, 131.18437308688186]]","[[143, 147, 144], [80, 76, 91], [44, 38, 38], [121, 110, 109], [197, 202, 195]]",121.81247276917183,182.58271001347313
20250331_210453,"[[45.87023257864402, 134.65978450492528, 140.36223951535698], [138.4892915479137, 135.48654987204023, 155.72267477452743], [190.49244542637132, 131.9546378575944, 146.19429062192012], [14.356115563434606, 131.3256221718134, 126.91989155370662], [83.95132637947728, 135.27996919039126, 148.65429115073903]]","[[57, 40, 26], [156, 124, 83], [202, 180, 150], [22, 16, 21], [97, 72, 45]]",94.6318822991682,196.29821233665993
20250401_155047,"[[120.35271147530045, 140.5855457850884, 140.42856153942313], [26.943197921838916, 131.94118292486894, 127.18057978345246], [80.04449969041939, 134.7150582669937, 124.7056012239048], [219.31440401268821, 127.22955265159632, 135.42621574516465], [164.01484800020188, 133.077235472752, 135.47118692251325]]","[[138, 104, 92], [31, 27, 29], [81, 71, 80], [219, 215, 202], [170, 153, 144]]",122.13393222008976,188.25106647185137
20250402_151438,"[[85.47316929865372, 125.35659861758873, 135.30262902626768], [33.968587823998874, 126.27201178964204, 128.74784485031984], [158.91146776417713, 126.23038460437195, 137.78974279249366], [201.0242121074719, 128.20883506362676, 130.93201393780436], [125.1246399143624, 126.71409740695182, 138.090413395613]]","[[78, 79, 67], [30, 34, 33], [153, 150, 134], [197, 195, 191], [120, 117, 100]]",120.9004153817328,184.46404448299683
20250403_174103,"[[64.55355836891955, 131.4649776740551, 134.48067657705457], [195.45521799044008, 127.99211765116199, 132.33247965343838], [18.248693712473496, 131.14890608562288, 130.80642445979464], [148.51410459404894, 126.71387770068256, 134.9386744529541], [107.28038753024597, 128.1760329973943, 136.31343856888813]]","[[67, 58, 51], [190, 189, 181], [27, 20, 19], [140, 140, 129], [104, 99, 86]]",106.8103924392256,185.92319158325213
20250404_114209,"[[75.67537803275124, 127.79604561641956, 132.94636699270038], [162.47437663670038, 128.13088416558102, 131.02784256670492], [25.908750005051445, 128.25892587739608, 130.24493359841907], [225.94768335758639, 126.82040347009134, 122.1718640163258], [118.14953478965928, 124.29283183782304, 137.56455084831535]]","[[70, 70, 63], [156, 154, 149], [28, 27, 24], [211, 223, 233], [109, 111, 94]]",121.63114456434974,182.39237166545968
20250405_175926,"[[58.161264596205974, 140.10336574000675, 144.81598762342102], [166.34819458292822, 129.4452142962373, 144.87229882145311], [96.31921575765733, 145.35426117432507, 157.45368597759867], [228.3961597707471, 125.07140490940962, 131.8681758704189], [21.10995840998526, 131.84319343757502, 130.58831643052844]]","[[77, 47, 31], [171, 156, 130], [126, 77, 42], [221, 226, 219], [29, 23, 21]]",114.06695862350475,195.47582914496093
20250406_183518,"[[84.80387864540882, 128.32105313115434, 131.52599606084468], [8.00885530109641, 129.40798129234622, 128.74400575063677], [233.77614050255397, 125.97621693022712, 134.6886752651203], [150.8264965225615, 127.63433618976536, 126.71617610531717], [50.5459078243392, 128.51220755393751, 132.32528072063442]]","[[80, 77, 73], [13, 10, 11], [229, 232, 219], [138, 142, 145], [50, 47, 42]]",105.59225575919197,183.0059716314351
20250407_173354,"[[20.62722952678675, 131.3685695360358, 128.8801586514094], [113.57909756872475, 134.07493493437605, 136.23579846723683], [152.8327025978993, 132.3839711380943, 135.46711503272076], [70.63037234660952, 133.06135595945514, 130.88767254342963], [195.79207638022655, 127.25580530923992, 121.03105533050348]]","[[27, 22, 23], [120, 101, 92], [156, 141, 131], [74, 62, 62], [180, 190, 201]]",110.69229568404937,185.37110895563367
20250408_152144,"[[117.34431735819663, 134.49886218091925, 131.790632353348], [181.11020295175882, 131.6765106933361, 123.46788961448254], [146.71817009924652, 134.89641891749855, 161.5508452929547], [78.74909930614105, 139.75753435594424, 154.3913814741533], [28.535594374928863, 134.9698977917365, 132.63315019246522]]","[[121, 105, 104], [175, 172, 183], [165, 132, 80], [99, 65, 31], [39, 26, 24]]",110.4914768180544,195.35221711635995
20250409_214110,"[[16.647654526897256, 128.7592378447317, 128.7522107999021], [175.07414537949643, 128.65018766663297, 145.80433917635435], [90.7386529930101, 145.99762175554415, 148.76252941639635], [139.95553288612504, 129.67852206863148, 149.75524214180638], [54.34666970151424, 133.5704382505622, 136.9347943334761]]","[[20, 20, 20], [180, 166, 137], [117, 72, 52], [145, 129, 94], [62, 48, 39]]",95.35253109740862,194.87224884126562
20250410_215549,"[[54.14789709269003, 132.72685629032307, 139.24810590496227], [114.65400475277696, 131.58776245778614, 145.14145870624625], [83.6529207133997, 183.27277940687716, 173.37750293114686], [181.5079727611546, 127.5947753083172, 139.72560392942538], [18.55753914244115, 130.95775428271523, 132.7692047325178]]","[[62, 48, 35], [121, 103, 78], [157, 6, 3], [180, 174, 154], [27, 21, 15]]",90.50406689249249,203.25505302791044
20250411_200753,"[[100.17970995422309, 144.3214762975904, 142.52111610463993], [7.320164428979332, 131.5831627830637, 128.97560437807135], [156.8372390662243, 112.68012037770768, 107.20256625280551], [196.2204365275744, 107.50287754664373, 106.00287611948873], [44.17613926805305, 141.91964917932643, 138.25884814175015]]","[[124, 82, 70], [16, 8, 10], [81, 157, 184], [107, 203, 229], [64, 35, 29]]",100.94673784901083,178.3442653645782
20250413_002946,"[[53.08519633627428, 128.7295537367219, 130.5703800058462], [13.568178100796583, 129.12640845086713, 127.77955702333932], [56.330475926986416, 137.99041487101405, 147.99801638476538], [26.289811788560716, 129.9203373418405, 130.11032014119073], [38.18415905223414, 129.68558663033122, 131.65114221017458]]","[[51, 50, 47], [18, 16, 19], [73, 47, 25], [30, 27, 25], [41, 37, 33]]",37.491564240970426,187.2071265778927
20250413_183620,"[[133.86119285290147, 144.6868420334633, 167.34117014269407], [13.542404335239752, 131.48939940345537, 131.40665743976786], [209.5400664392236, 129.4404752957443, 145.6359598358571], [49.39230053886196, 137.24233658410046, 146.99516753630652], [92.61875929054993, 140.4830362552931, 147.96328990136797]]","[[167, 113, 57], [24, 15, 11], [218, 202, 172], [66, 41, 21], [112, 77, 55]]",99.79094469135534,201.41883753191092
20250414_194541,"[[83.36072755222794, 115.49586108069597, 141.80761110695715], [140.50925054155974, 131.23935915130684, 125.77448001975556], [53.60035291950298, 128.44850180221917, 125.3334883625525], [70.03028981363406, 111.83770525377804, 143.61012739750458], [106.00849943794009, 129.6968825282517, 126.61723264155525]]","[[63, 82, 56], [134, 130, 137], [48, 50, 54], [45, 71, 41], [98, 98, 101]]",90.70182405297297,181.48137482312094
20250415_235625,"[[0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]",0.0,181.01933598375618
20250416_220635,"[[108.7798898963786, 142.45021309935552, 153.73792707765077], [21.552468917816775, 133.91280362351463, 127.75619573705157], [232.82339557136373, 119.24584037030138, 154.17109213735634], [101.74889043371019, 132.1217749050747, 114.14905035151338], [61.55701748887678, 138.8726274016503, 134.36920590513623]]","[[133, 90, 59], [30, 22, 25], [231, 233, 179], [88, 92, 116], [74, 51, 48]]",105.29233246162921,191.48279097262298
20250416_222756,"[[55.433102761238246, 140.1971787628401, 118.23749277388403], [124.29639471737255, 138.60256690701527, 150.07789367802926], [16.826737444059447, 137.12561736687314, 113.8993777157724], [235.59024583402777, 121.47476789835488, 141.66551247704092], [84.17433596210888, 149.88952151647052, 159.61111807720542]]","[[62, 46, 67], [144, 108, 79], [21, 16, 40], [229, 236, 207], [118, 63, 28]]",103.26416334376138,194.3042714566412
20250417_160235,"[[207.85743302500316, 127.22462637104418, 128.21978938295933], [68.23125058564898, 128.63930277535204, 134.1863883057372], [19.072640536488706, 130.14871998783966, 128.568166966684], [159.08065512265932, 128.61132554202572, 128.60046503088904], [105.59314053225974, 128.61596934988856, 132.30025649800956]]","[[200, 202, 202], [67, 63, 54], [25, 22, 23], [151, 151, 151], [100, 97, 91]]",111.96702396041198,183.1698341461763
